created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 21:02:25 +0000 2023;1724170876286042306;"@DocLT2 @kaveri59872487 I’m not sure why my post to call for the stop of the genocide against Gaza has you thinking that I somehow don’t condemn the killing of innocent Israeli civilians. I am exhausted of having to defend my advocacy for human rights.";2;6;18;258;en;797159963185422336;1724158541085172160;_noor_z;https://twitter.com/_noor_z/status/1724170876286042306
Mon Nov 13 21:01:59 +0000 2023;1724170770828386438;"@piersmorgan @jeremycorbyn We’ve never heard you condemn Israel for its genocide atrocities.";0;102;166;3801;en;328226835;1724169911415504901;Stilltobz;https://twitter.com/Stilltobz/status/1724170770828386438
Mon Nov 13 21:01:58 +0000 2023;1724170763169591303;"@piersmorgan @jeremycorbyn I repeatedly asked @piersmorgan if he thought Israel was committing genocide and whether they should be treated as war criminals  He repeatedly refused to answer either question. Staggering.";10;300;1305;11483;en;1628625841650339841;1724169911415504901;xavierjp__1;https://twitter.com/xavierjp__1/status/1724170763169591303
Mon Nov 13 21:01:48 +0000 2023;1724170721784422655;"@piersmorgan @jeremycorbyn Everyone asked Piers if he condem Israel genocide, but Piers  repeatedly refused to answer. Staggering";2;69;240;3574;en;1720640183383515136;1724169911415504901;Xer1ing;https://twitter.com/Xer1ing/status/1724170721784422655
Mon Nov 13 21:01:42 +0000 2023;1724170696413077603;"I am so thrilled to share the news that my family is one of 7 who have filed a class-action lawsuit against the US government for their role in perpetuating a genocide.   We will not let this racist behavior go unchallenged any longer.";6;1;574;1538;en;15401714;1724170696413077603;tariq_raouf;https://twitter.com/tariq_raouf/status/1724170696413077603
Mon Nov 13 20:59:14 +0000 2023;1724170077866475931;"🚨 BREAKING: Palestinians inc. Al-Haq &amp  @DCIPalestine are suing @POTUS @SecBlinken &amp  @SecDef for failing to prevent #Israel’s  unfolding #genocide in #Gaza &amp  directly abetting its development with weapons, funds &amp  diplomatic cover: https://t.co/OOB33KwCHg";3;0;131;192;en;293403781;1724170077866475931;alhaq_org;https://twitter.com/alhaq_org/status/1724170077866475931
Mon Nov 13 20:56:18 +0000 2023;1724169339757269337;"When +11,000 people have been killed, including 5,500 children   And when 90% of population has been forcibly displaced   And when 50% of your territory has been completely destroyed   And when 34 hospitals and 23 ambulances have been attacked...  it's a genocide!";22;31;632;922;en;33519870;1724169339757269337;cjwerleman;https://twitter.com/cjwerleman/status/1724169339757269337
Mon Nov 13 20:55:33 +0000 2023;1724169148299636914;"Biden has problem-his own voters:  “Biden, Biden you can’t hide, we charge you with genocide!”  America is mess.   Our “leader” is a weakling and the whole world knows it.    https://t.co/hBhg9VysuG";1;21;96;157;en;1583615184525983744;1724169148299636914;RochelleAz;https://twitter.com/RochelleAz/status/1724169148299636914
Mon Nov 13 20:49:50 +0000 2023;1724167709657596011;"A genocide is currently going on in DR Congo: Conflict has erupted at Mugerwa in the Eastern Democratic Republic of Congo, between Congolese government forces and M23 rebels, which has resulted in several deaths with a number of people injured.   Reportedly, for the past 25… https://t.co/Jg1iItU9eL";37;94;400;874;en;1238275318923907073;1724167709657596011;SIKAOFFICIAL1;https://twitter.com/SIKAOFFICIAL1/status/1724167709657596011
Mon Nov 13 20:49:24 +0000 2023;1724167600442167460;"‘Plaintiffs [seek] declaratory &amp  injunctive relief…to declare that US officials have failed to prevent #genocide &amp  are aiding &amp  abetting genocide, and to order an end to US military &amp  diplomatic support to Israel. The lawsuit is accompanied by a preliminary injunction motion…’";0;8;172;417;en;2382598152;1724167600442167460;d_machover;https://twitter.com/d_machover/status/1724167600442167460
Mon Nov 13 20:47:00 +0000 2023;1724166998848844081;"If you’re losing relationships because you’re calling for ceasefire and speaking out against genocide, you don’t need those relationships.";7;12;173;721;en;412420848;1724166998848844081;TaraSkurtu;https://twitter.com/TaraSkurtu/status/1724166998848844081
Mon Nov 13 20:46:39 +0000 2023;1724166908084158678;"@ChrisCoons You had Aaron removed the train? You enjoy being genocide denier? You’re complicit to war crimes! #CeaseFireNOW #GenocidalBidenHarrisAdministration https://t.co/fFUptacqV2";1;2;11;318;en;285901215;1724160812120494214;letitblc;https://twitter.com/letitblc/status/1724166908084158678
Mon Nov 13 20:45:45 +0000 2023;1724166682673868896;"No we are not, it is a genocide of Palestinians.";0;0;62;167;en;637350774;1724166682673868896;PaperWhispers;https://twitter.com/PaperWhispers/status/1724166682673868896
Mon Nov 13 20:45:36 +0000 2023;1724166647341039708;"BREAKING: DCIP, alongside @alhaq_org and other Palestinians, is suing @POTUS, @SecBlinken, and @SecDef to stop the United States' support for Israel's genocide against the Palestinian people.";13;10;411;652;en;266445231;1724166647341039708;DCIPalestine;https://twitter.com/DCIPalestine/status/1724166647341039708
Mon Nov 13 20:45:16 +0000 2023;1724166561697505670;"@zackbeauchamp Apartheid and genocide are the most black and white things imaginable";0;0;3;269;en;731928797604241408;1724156791217398188;SxarletRed;https://twitter.com/SxarletRed/status/1724166561697505670
Mon Nov 13 20:43:04 +0000 2023;1724166009072779615;"**Breaking**   #Gaza #Palestine #Genocide #Ceasefire";7;34;486;1124;en;88846611;1724166009072779615;4noura;https://twitter.com/4noura/status/1724166009072779615
Mon Nov 13 20:39:30 +0000 2023;1724165108941656515;"Israel just killed Gaza journalist Ahmad Fatima. In 37 days, Israel has targeted and murdered 49 Palestinian journalists. In many cases, Israel has also targeted and killed their families. Genocide wants no records. https://t.co/sJeQXUwDIJ";30;29;983;1745;en;16753540;1724165108941656515;shailjapatel;https://twitter.com/shailjapatel/status/1724165108941656515
Mon Nov 13 20:38:53 +0000 2023;1724164955002298697;"Me: hey US ska and punk, is there a way we can use our music that’s rooted in fighting agaisnt oppression and racism into fighting the oppressive and racist colony that’s committing genocide over the Palestinian people?   The US ska and punk scene/industry: https://t.co/Gq9KrM1TCT";1;5;35;324;en;1043817565;1724164955002298697;Skatunenetwork;https://twitter.com/Skatunenetwork/status/1724164955002298697
Mon Nov 13 20:38:41 +0000 2023;1724164904804884503;"genocide is actually probably one of the easier moral situations to pick a side on, in my view";0;3;14;173;en;2181465004;1724164904804884503;AllezLesBoulez;https://twitter.com/AllezLesBoulez/status/1724164904804884503
Mon Nov 13 20:37:59 +0000 2023;1724164728367329427;"Like all of us are dealing with the psychic damage witnessing this genocide is inflicting and confrontation with a senator about that exact INSANITY is met with "this is a quiet car..." These ppl are DEMONS";0;1;47;462;en;1406550733;1724163927305498699;parasucos;https://twitter.com/parasucos/status/1724164728367329427
Mon Nov 13 20:37:05 +0000 2023;1724164500809470095;"What’s so crazy about people like Destiny supporting Israel’s genocide in gaza is that the dude wouldn’t last a day without wifi, let alone water and electricity.  Because he was lucky enough to be born in the west, and not in an open air prison like Gaza, he can sit comfortably…";0;20;24;282;en;1557090493825269764;1724164500809470095;EdbieLigerSmith;https://twitter.com/EdbieLigerSmith/status/1724164500809470095
Mon Nov 13 20:34:11 +0000 2023;1724163773236195345;"Gilles Devers, the representative of Palestinian victims at the International Criminal Court, has filed a complaint to include Israel's attacks and the crime of genocide in the investigation:  "We see what is happening (in Gaza) and this makes the genocide petition imperative.… https://t.co/3xk2prEEhx";9;21;148;324;en;3247652319;1724163773236195345;clashreport;https://twitter.com/clashreport/status/1724163773236195345
Mon Nov 13 20:30:41 +0000 2023;1724162890955993301;"If the Gaza Genocide is Israel defending itself.  Then, the Holocaust was Germany defending itself.";138;611;3359;10870;en;2432310906;1724162890955993301;Lucas_Gage_;https://twitter.com/Lucas_Gage_/status/1724162890955993301
Mon Nov 13 20:30:18 +0000 2023;1724162794470146081;"this is who zionists are  evil, self-absorbed dickheads who find a way to make a genocide about themselves. palestinian death is entertaining to them, their systemic killing something to turn into a 'pithy' slogan. the moral decay they represent is disgusting and disturbing.";0;1;88;322;en;1366098262885859330;1724162794470146081;artan_ayan;https://twitter.com/artan_ayan/status/1724162794470146081
Mon Nov 13 20:29:59 +0000 2023;1724162716091211814;"YOU CANT SILENCE ME, FREE PALESTINE, FREE CONGO, FREE SUDAN, FREE TIGRAY, FREE HAITI, FREE HAWAI’I, FREE PUERTO RICO, FREE GUAM, FREE EVERY COUNTRY UNDERGOING GENOCIDE AND COLONIZATION!!!!!!";5;2;1857;2647;en;1324414637866143745;1724162716091211814;hellobeauzo;https://twitter.com/hellobeauzo/status/1724162716091211814
Mon Nov 13 20:29:43 +0000 2023;1724162649053663465;"People actually pretending that 50,000 killed and injured in ONE MONTH isn’t an out of control, unbelievable amount of violence that can only be described as genocide really gives the lie to the whole “collateral damage” framing: there’s no limit, no unacceptable number of dead.";0;0;96;247;en;27991531;1724162649053663465;babadookspinoza;https://twitter.com/babadookspinoza/status/1724162649053663465
Mon Nov 13 20:28:41 +0000 2023;1724162389023637732;"As early as October 7th,  @POTUS, @SecBlinken, &amp  @SecDef have been on notice of Israel’s genocidal intent, and they have failed in their legal duty to prevent Israel’s unfolding genocide.";3;4;190;557;en;15634728;1724162383751327995;theCCR;https://twitter.com/theCCR/status/1724162389023637732
Mon Nov 13 20:28:41 +0000 2023;1724162387593380126;"Genocide legal expert, Prof. William Schabas agrees that the U.S. has breached its duty to use its influence on Israel to prevent a genocide against the Palestinian people in Gaza.";7;6;278;790;en;15634728;1724162383751327995;theCCR;https://twitter.com/theCCR/status/1724162387593380126
Mon Nov 13 20:28:40 +0000 2023;1724162386263679096;"The historic lawsuit seeks to enforce int'l law as codified in the Genocide Convention and federal law that imposes on @POTUS, @SecBlinken, &amp  @SecDef a duty to prevent an unfolding genocide. Not only has the U.S. failed to prevent, but has actively advanced the gravest of crimes.";11;6;318;867;en;15634728;1724162383751327995;theCCR;https://twitter.com/theCCR/status/1724162386263679096
Mon Nov 13 20:28:40 +0000 2023;1724162383751327995;"BREAKING: Palestinians are suing @POTUS, @SecBlinken, &amp  @SecDef to stop U.S. support for Israel’s unfolding genocide, asking a U.S. Court to enforce the most basic &amp  important legal—and moral—obligation in the world – preventing genocide.   Read more: https://t.co/GbdzQqH5Ty https://t.co/oa5o8kTQ3a";352;254;4113;7671;en;15634728;1724162383751327995;theCCR;https://twitter.com/theCCR/status/1724162383751327995
Mon Nov 13 20:27:52 +0000 2023;1724162183670686176;"Cornel West said NATO should be abolished — which would effectively allow Putin to commit genocide against innocent Ukrainians. West is as radical as Trump  both would hand Putin Ukraine on a silver platter. Keep this dangerous man far, far away from any &amp  all positions of power.";1;33;94;314;en;1520612280643162112;1724162183670686176;DashDobrofsky;https://twitter.com/DashDobrofsky/status/1724162183670686176
Mon Nov 13 20:27:42 +0000 2023;1724162141396082883;"BREAKING: Palestinians are suing @POTUS and other administration officials for their failure to stop Israel’s unfolding genocide against Palestinians.  #CeasefireNOW #NeverAgain   https://t.co/B6LvKKtWDE https://t.co/XBJwDcsqfa";51;100;1392;3244;en;1157414114039173121;1724162141396082883;JvpAction;https://twitter.com/JvpAction/status/1724162141396082883
Mon Nov 13 20:27:36 +0000 2023;1724162117819912225;"They are literally introducing a mossad genocide zionist super hero into the mcu in like the next movie lmao this shit is so cooked https://t.co/jo6SjwF3m9";2;10;12;200;en;1496594261302726658;1724162117819912225;wydna777;https://twitter.com/wydna777/status/1724162117819912225
Mon Nov 13 20:27:03 +0000 2023;1724161976090193956;"@aaronjmate So to recap, a Jewish man is kicked off a public train by questioning those who are backing genocide... How 1938 Germany of @SenCoonsOffice  Once again, we watch those in Washington pretend that a mass extermination isn't happening AGAIN.";6;42;260;1543;en;3394891917;1724134960200564895;Mariesees;https://twitter.com/Mariesees/status/1724161976090193956
