"created_at,""id_str"",""full_text"",""quote_count"",""reply_count"",""retweet_count"",""favorite_count"",""lang"",""user_id_str"",""conversation_id_str"",""username"",""tweet_url"",""image_url"",""location""";;;
"Wed Dec 13 03:34:14 +0000 2023,""1734778729384309172"",""•kdm• Story of Park's Marriage Contract 🔥 perkara kaos kaki dan sepatunya matching ajah ketawanya sefrekuensi gini😭 gemesh bgt noona dongsaeng https://t.co/SpGu2knbtl"",""8"",""20"",""97"",""1359"",""in"",""1012588105591713793"",""1734778729384309172"",""kdrama_menfess"",""https://twitter.com/kdrama_menfess/status/1734778729384309172"",""https://pbs.twimg.com/media/GBMePWJa4AA-wEj.jpg"",""Rules 👇""";;;
"Sun Dec 10 08:10:07 +0000 2023,""1733760995678711944"",""Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud kepada masyarakat Yogyakarta dan ikut nimbrung barisan pengamen di Malioboro.  Ditanya tentang jadwal safari Ganjar dan Presiden Jokowi yg sm  Yenny menyampaikan tanggapan singkat nan positifnya bahwa hanya Ganjar lah penerus Jokowi https://t.co/wPPqdXpJh5"",""0"",""114"",""122"",""435"",""in"",""1168705905015148546"",""1733760995678711944"",""BungkusTukang"",""https://twitter.com/BungkusTukang/status/1733760995678711944"",""https://pbs.twimg.com/ext_tw_video_thumb/1733760606208245760/pu/img/o_uUf0_5-N-7Xugk.jpg"",""""";;;
"Thu Dec 07 23:23:14 +0000 2023,""1732903624240672817"",""""Dikasih amplop berisi Rp 50 ribu untuk dibagikan kepada setiap orang yang datang dan kemarin pas acara juga dikasih kaos Si Ngkong - Samsul "" jelas Nurkhamid 😆🤌 https://t.co/cxVg8CzmYn. https://t.co/x2uMRGYZAx"",""3"",""25"",""65"",""162"",""in"",""1378303273166233602"",""1732903624240672817"",""_BungHerwin"",""https://twitter.com/_BungHerwin/status/1732903624240672817"",""https://pbs.twimg.com/media/GAyCqY-aQAAcOM9.jpg"",""""";;;
"Mon Dec 11 10:33:04 +0000 2023,""1734159355132735997"",""mau racunin kaos gemey mirip di col*rbox tapi harganya cuma 30ribuan dan bahannya bagus huhu 💗🎀  karena berhijab jadi aku pakainya di rumah aja  tapi ini cocok juga dipakai nongki di cafe &amp";" mall atau dijadiin inner https://t.co/GYrxNltyd6"",""5"",""59"",""185"",""293"",""in"",""633918190"",""1734159355132735997"",""cekanovira"",""https://twitter.com/cekanovira/status/1734159355132735997"",""https://pbs.twimg.com/media/GBD4vC6aIAAmO5a.jpg"",""masyaallah tabarakallah""";;
"Sun Dec 10 08:15:09 +0000 2023,""1733762259284058552"",""Yenny Wahid bagikan kaos Ganjar-Mahfud kepada warga Yogyakarta dan ikut nimbrung bersama pengamen di Malioboro. . Ditanya soal jadwal safari Ganjar dan Presiden Jokowi yang sama  Yenny menyampaikan tanggapan singkat  ""Ambil positifnya saja bahwa hanya Ganjar lah penerus Jokowi."" https://t.co/h0MeFVdUR7"",""3"",""12"",""45"",""171"",""in"",""219548433"",""1733762259284058552"",""hansssolo"",""https://twitter.com/hansssolo/status/1733762259284058552"",""https://pbs.twimg.com/ext_tw_video_thumb/1733762142917341184/pu/img/ZH1mx-GncwzuvhQv.jpg"",""Indonesia""";;;
"Sat Dec 09 03:26:08 +0000 2023,""1733327140203168073"",""Capresku jadi Imam Sholat Capresmu lempar2 kaos 😂🤭  #AMINAjaDulu #AMINAjaDulu https://t.co/ZkoXKpB7zg"",""0"",""1"",""37"",""77"",""in"",""929287558281830400"",""1733327140203168073"",""yaniarsim"",""https://twitter.com/yaniarsim/status/1733327140203168073"",""https://pbs.twimg.com/ext_tw_video_thumb/1733327016718684160/pu/img/4w_o7noYJxLFqsNV.jpg"",""Indonesia""";;;
"Mon Dec 11 10:18:20 +0000 2023,""1734155648911462906"",""KAOS ITEM DITEMBAH GLASSES APAKA SENGAJA AGAR AKU GILA https://t.co/HKfETh5Mcc"",""1"",""0"",""15"",""364"",""in"",""1656603672380592129"",""1734155648911462906"",""kotakbulann"",""https://twitter.com/kotakbulann/status/1734155648911462906"",""https://pbs.twimg.com/ext_tw_video_thumb/1734142592324112384/pu/img/HzZ-bUa99AZ7cioj.jpg"",""""";;;
"Sun Dec 10 03:23:07 +0000 2023,""1733688770330022142"",""PURA-PURA KESURUAN SAAT DITAGIH DEBT COLLECTOR 👀🤣  Beredar sebuah video seorang wanita atau ibu2 yang berpura-pura kerasukan (kesurupan) ketika didatangi oleh debt collector untuk menagih hutang.  Wanita itu terlihat mengenakan kaos panjang loreng hitam putih kemudian celana… https://t.co/ngVcfA6ghf"",""11"",""16"",""22"",""45"",""in"",""121640063"",""1733688770330022142"",""RadioElshinta"",""https://twitter.com/RadioElshinta/status/1733688770330022142"",""https://pbs.twimg.com/ext_tw_video_thumb/1733688736435843073/pu/img/S9c_5cg5JpNUupea.jpg"",""""";;;
"Thu Dec 14 15:22:02 +0000 2023,""1735319242051072472"",""SATU LAGI DARI KANDANG BANTENG!! Kepala Desa Pentur  Simo  Boyolali terang2an kampanye untuk Ganjar-Mahfud dgn modus jualan kaos. https://t.co/ckqqLJYECz"",""10"",""150"",""82"",""275"",""in"",""869327120"",""1735319242051072472"",""PartaiSocmed"",""https://twitter.com/PartaiSocmed/status/1735319242051072472"",""https://pbs.twimg.com/media/GBUXpy-bAAEC_jl.jpg"",""Indonesia""";;;
"Sun Dec 10 09:24:14 +0000 2023,""1733779644913168657"",""𝗚𝗮𝗻𝗷𝗮𝗿 𝗠𝗮𝗵𝗳𝘂𝗱 𝗠𝟯𝗻𝗮𝗻𝗴  Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud kepada masyarakat Yogyakarta dan ikut nimbrung barisan pengamen di Malioboro.   Ditanya tentang jadwal safari Ganjar dan Presiden Jokowi yang sama  Yenny menyampaikan tanggapan singkat nan… https://t.co/vQ6BPtY1Rt"",""4"",""10"",""137"",""500"",""in"",""1226725839099707392"",""1733779644913168657"",""aan_muba"",""https://twitter.com/aan_muba/status/1733779644913168657"",""https://pbs.twimg.com/ext_tw_video_thumb/1733779552894435328/pu/img/VkoftnqbvoLkOO5r.jpg"",""""";;;
"Mon Dec 11 09:49:38 +0000 2023,""1734148426282267066"",""janjian ya pake kaos item? cieeee https://t.co/XKJr39PDIX"",""0"",""1"",""11"",""44"",""in"",""453844118"",""1734148426282267066"",""quinnofdream"",""https://twitter.com/quinnofdream/status/1734148426282267066"",""https://pbs.twimg.com/media/GBDux_GbsAAC3Pi.jpg"",""""";;;
"Fri Dec 08 15:23:12 +0000 2023,""1733145208546529695"",""Mirip Jokowi  Prabowo Bagikan Kaos dari Mobil  Calon presiden nomor urut 2  Prabowo Subianto  bagikan kaos dari atas mobil ke warga di Cilincing  Jakarta Utara  pada Jumat (8/12).  #Prabowo #Cilincing #RMOL https://t.co/PZgXRhoHqi"",""141"",""500"",""658"",""594"",""in"",""990237626"",""1733145208546529695"",""rmol_id"",""https://twitter.com/rmol_id/status/1733145208546529695"",""https://pbs.twimg.com/ext_tw_video_thumb/1733144442113331200/pu/img/qVO7pqzs1AiUje7I.jpg"",""Indonesia""";;;
"Sun Dec 10 08:52:31 +0000 2023,""1733771664096375129"",""Timses Ganjar-Mahfud tidak perna berapi-api dalam mempresentasikan paslon dukungannya  mereka selalu santai dan berbaur dengan masyarakat yang dikunjungi.  Yenny Wahid hadir dengan caranya sendiri  ngamen bersama sampai bagi kaos  merakyat banget kan? Tentu dong... https://t.co/g3cnNXbzWH"",""1"",""2"",""60"",""135"",""in"",""1547134387694993409"",""1733771664096375129"",""ex_AnakLolina"",""https://twitter.com/ex_AnakLolina/status/1733771664096375129"",""https://pbs.twimg.com/ext_tw_video_thumb/1733771468277010432/pu/img/f1kK9PYb_dGP0IHF.jpg"",""Jamaica""";;;
"Sat Dec 09 09:22:20 +0000 2023,""1733416781866467373"",""Rekomendasi Kaos Kaki         A Thread https://t.co/E42A8JAbgY"",""0"",""1"",""2"",""7"",""in"",""1650225008332140544"",""1733416781866467373"",""itsGoodProduct"",""https://twitter.com/itsGoodProduct/status/1733416781866467373"",""https://pbs.twimg.com/media/GA5VXpCa4AAHcYf.jpg"",""""";;;
"Mon Dec 11 02:32:31 +0000 2023,""1734038421486854640"",""kaos lucu 🖇https://t.co/OMNlyuChTC 🖇https://t.co/zUPC56n6ov https://t.co/FBxL5qj4aO"",""0"",""1"",""23"",""23"",""in"",""1719026231658897409"",""1734033077671014561"",""forsythiacalla"",""https://twitter.com/forsythiacalla/status/1734038421486854640"",""https://pbs.twimg.com/media/GBCKwGSbwAAWkzQ.jpg"",""""";;;
"Wed Dec 13 17:11:30 +0000 2023,""1734984401014956458"",""Kaos... https://t.co/6SRyKxLJ83"",""0"",""1"",""1"",""2"",""in"",""1469965195292385283"",""1734984401014956458"",""HakanValle2"",""https://twitter.com/HakanValle2/status/1734984401014956458"",""https://pbs.twimg.com/ext_tw_video_thumb/1734984365577232384/pu/img/FiiGvb-n36ptRxWw.jpg"",""Kista""";;;
"Fri Dec 08 22:22:00 +0000 2023,""1733250601004548377"",""Mirip Jokowi  Prabowo Bagikan Kaos dari Mobil  Calon presiden nomor urut 2  Prabowo Subianto  bagikan kaos dari atas mobil ke warga di Cilincing  Jakarta Utara  pada Jumat (8/12).   #Prabowo #lanjutkansempurnakanjkw https://t.co/MVCa7F3FMJ"",""15"",""56"",""34"",""83"",""in"",""576755999"",""1733250601004548377"",""bengkeldodo"",""https://twitter.com/bengkeldodo/status/1733250601004548377"",""https://pbs.twimg.com/ext_tw_video_thumb/1729385611096903680/pu/img/YhDVRfz4tDqlN5BA.jpg"",""Kebumen, Indonesia""";;;
"Sun Dec 10 11:28:56 +0000 2023,""1733811028260159917"",""selain kita yg suka bgt gemi perform ayw hari ini kayaknya cowok kaos putih cardi item yg dipinggir juga suka bgt tuh sampe gonta ganti posisi biar viewnya bagus hehehe https://t.co/tkeolUdmDY"",""2"",""6"",""39"",""179"",""in"",""1612400865620680704"",""1733811028260159917"",""natreeum"",""https://twitter.com/natreeum/status/1733811028260159917"",""https://pbs.twimg.com/amplify_video_thumb/1733807115322732544/img/MmfhT2K9EKotYbXu.jpg"",""""";;;
"Tue Dec 12 03:30:05 +0000 2023,""1734415296470069576"",""Kaos vintage 50 ribuan di tambah diskon 12.12🔥  -thread https://t.co/iiEixkEWgj"",""1"",""1"",""22"",""22"",""in"",""1657222027319869440"",""1734415296470069576"",""rawrcunn"",""https://twitter.com/rawrcunn/status/1734415296470069576"",""https://pbs.twimg.com/media/GBHhg3Ka8AAn8eB.jpg"",""""";;;
"Fri Dec 08 05:03:54 +0000 2023,""1732989353952186425"",""Gw kalo jadi panitia: bikin kaos neon. WAKAKAKAKAKAK https://t.co/wmktaXv5sm"",""0"",""2"",""0"",""1"",""in"",""1089382066628644864"",""1732989353952186425"",""sayaainaa"",""https://twitter.com/sayaainaa/status/1732989353952186425"",""https://pbs.twimg.com/ext_tw_video_thumb/1732989068190081024/pu/img/5pLW9F6FYfAD4dmc.jpg"",""""";;;
"Thu Dec 07 05:43:30 +0000 2023,""1732636934126919979"",""Semua tempat pembuatan spanduk  kaos  percetakan dan terkait APK habis diborong tim sebelah. Partai atau paslon lain disuruh tolak kalau order. Ini contoh gagasan besar dan duit besar yg pasti akan membawa Indonesia Maju! Mantap bro....kalian juara!! Salut"",""4"",""62"",""47"",""284"",""in"",""206281804"",""1732636934126919979"",""deddysitorus"",""https://twitter.com/deddysitorus/status/1732636934126919979"","""",""Jakarta, Indonesia""";;;
"Tue Dec 12 04:54:09 +0000 2023,""1734436454141772136"",""Merry christ mosh everyones  buat kalian yang ingin beli presale bisa melalui saya  jangan sampai masuk tanpa tiket  kebiasaan orang goblok  sepatu nike  kaos hc mahal  celana carhat  kalo masuk tanpa tiket sama aja lo miskin  berak aja bayar apalagi nonton hardcore. https://t.co/fIcffuQAcT"",""4"",""4"",""25"",""50"",""in"",""1389218199615336449"",""1734436454141772136"",""GamaMartciano"",""https://twitter.com/GamaMartciano/status/1734436454141772136"",""https://pbs.twimg.com/media/GBH0wWuaEAAjqZK.jpg"",""Malang, Jawa Timur""";;;
"Mon Dec 11 08:41:06 +0000 2023,""1734131181581643951"",""🪅 GIVEAWAY TIME!  aku mau bagi uang jajan + 1 kaos adek satwa buat 3 orang nih  masing-masing dapat 100k  syaratnya";  - follow akun ini. - like &amp;" repost pinned tweet. - reply 'done + ss' di twit ini jika sudah.  jangan sampai salah ya! pemenang bakal diumumkan tanggal 13 des. https://t.co/Zjhygw6jA4"",""9"",""795"",""413"",""733"",""in"",""933490676385189888"",""1734131181581643951"",""jellypastaa"",""https://twitter.com/jellypastaa/status/1734131181581643951"",""https://pbs.twimg.com/tweet_video_thumb/GBDfG4SaQAAfhCt.jpg"",""Jakarta Capital Region""";
"Tue Dec 12 12:33:11 +0000 2023,""1734551974698467568"",""Echiii pake kaos oblong pahaji marbot mesjid....gumush  https://t.co/Ur9BE3s8Gi"",""1"",""1"",""22"",""308"",""in"",""1353828265169833985"",""1734551974698467568"",""Pomslatte"",""https://twitter.com/Pomslatte/status/1734551974698467568"",""https://pbs.twimg.com/ext_tw_video_thumb/1734530323365740544/pu/img/MsA3YVsuemCgavB9.jpg"",""Pandora's Box""";;;
"Sat Dec 09 08:26:55 +0000 2023,""1733402835403051365"",""AMIN mempersilahkan dirinya dikuliti lewat acara desak Anies &amp"; slepet Cak Imin..   Yang punya gagasan gak perlu joget-joget &amp;" lempar-lempar kaos!! https://t.co/44Tm4UOpRJ"",""6"",""45"",""564"",""1445"",""in"",""1006827831995711488"",""1733402835403051365"",""ekowboy2"",""https://twitter.com/ekowboy2/status/1733402835403051365"",""https://pbs.twimg.com/ext_tw_video_thumb/1733402530603053056/pu/img/F5vdSk0K-i-XSA2G.jpg"",""""";
"Thu Dec 14 02:39:33 +0000 2023,""1735127357525315667"",""Pernak pernik kaos RIB Motif lengan panjang ✨  --A thread-- https://t.co/tXVH5LofMR"",""0"",""1"",""14"",""15"",""in"",""1709423503479635968"",""1735127357525315667"",""poftreet"",""https://twitter.com/poftreet/status/1735127357525315667"",""https://pbs.twimg.com/ext_tw_video_thumb/1735127276457725952/pu/img/vnN-yn68PwVba0Ny.jpg"",""""";;;
"Sun Dec 10 02:15:32 +0000 2023,""1733671760414036387"",""@susipudjiastuti Bagi ²sembako  kaos  susu hoax klaim pendukung  penggunaan fasilitas negara untuk kampanye penggunaan aparat dan pejabat untuk kepentingan 02 semakin masif https://t.co/FJPjyhlU5Z"",""5"",""15"",""128"",""164"",""in"",""354645457"",""1733664297585459708"",""meditegal"",""https://twitter.com/meditegal/status/1733671760414036387"",""https://pbs.twimg.com/ext_tw_video_thumb/1733671635344134144/pu/img/iLjdE6ljlA7zlEKm.jpg"",""""";;;
"Sat Dec 09 21:19:09 +0000 2023,""1733597172757856522"",""Viral! Beredar Video Prabowo Lempar Lempar Kaos Yang Nampak Kesal. Diduga Karena Massa Yang Menyambutnya Sedikit."",""2"",""62"",""144"",""381"",""in"",""2905814730"",""1733597172757856522"",""abu_waras"",""https://twitter.com/abu_waras/status/1733597172757856522"","""",""Bima Sakti, Bumi, Indonesia""";;;
"Sat Dec 09 03:45:50 +0000 2023,""1733332099372085306"",""kaos ini tuh legend banget ga sih di per •kdm• an tuhhh 😔🔥 https://t.co/5cV35FvUzb"",""0"",""6"",""2"",""37"",""in"",""1012588105591713793"",""1733332099372085306"",""kdrama_menfess"",""https://twitter.com/kdrama_menfess/status/1733332099372085306"",""https://pbs.twimg.com/media/GA4IW5waAAAtjEt.jpg"",""Rules 👇""";;;
"Thu Dec 14 07:57:00 +0000 2023,""1735207244583903293"",""rekomendasi kaos oversize  🛒https://t.co/wt8PnPf1GV 🛒https://t.co/uG2WKplvHb 🛒https://t.co/N2tnpEYvco 🛒https://t.co/VjrDdZtU1P https://t.co/Z4tAi69kDL"",""0"",""0"",""51"",""50"",""in"",""1727098218054610944"",""1735207244583903293"",""ayaystore"",""https://twitter.com/ayaystore/status/1735207244583903293"",""https://pbs.twimg.com/media/GBSxxRfawAANRFs.jpg"",""order ? """;;;
"Sun Dec 10 09:24:02 +0000 2023,""1733779595655286808"",""Ganjar lari pagi di CFD Sudirman  borong kaos kaki dari ibu tua https://t.co/a4PcrJ2k6e"",""1"",""3"",""24"",""111"",""in"",""1247512756925763589"",""1733779595655286808"",""akupadi5"",""https://twitter.com/akupadi5/status/1733779595655286808"",""https://pbs.twimg.com/ext_tw_video_thumb/1733779364121366528/pu/img/9CbTkrzzKi48Utg-.jpg"",""Ahokers 🤟🤟🤟""";;;
"Sun Dec 10 06:33:23 +0000 2023,""1733736652571562059"",""doyoung dan kaos kaki pikachunya 💗🫶🏻! #도영  https://t.co/JNCB0PxTgq"",""0"",""0"",""4"",""134"",""in"",""1355801999430701056"",""1733736652571562059"",""hamadasatara"",""https://twitter.com/hamadasatara/status/1733736652571562059"",""https://pbs.twimg.com/ext_tw_video_thumb/1441337201640366082/pu/img/y_A_pQJocyWGBFlG.jpg"",""트레저 💙""";;;
"Sat Dec 09 07:16:00 +0000 2023,""1733384986987004073"",""Satu orang bisa dapat 3-4 kaos. Prabowo mmg dermawan. https://t.co/IXI7yTQmsF"",""5"",""6"",""4"",""10"",""in"",""62764588"",""1733384986987004073"",""NephilaXmus"",""https://twitter.com/NephilaXmus/status/1733384986987004073"",""https://pbs.twimg.com/ext_tw_video_thumb/1733384566424137728/pu/img/llcCHLwycKWfrVok.jpg"",""Indonesia""";;;
"Mon Dec 11 16:24:02 +0000 2023,""1734247681776894098"",""Once Upon a Boyhood receh bgt anying cape timbang pake kaos begitu 😭 https://t.co/R43CIoZekE"",""0"",""0"",""0"",""1"",""in"",""1619387468"",""1734247681776894098"",""tehhijauuuu"",""https://twitter.com/tehhijauuuu/status/1734247681776894098"",""https://pbs.twimg.com/ext_tw_video_thumb/1734247550419628033/pu/img/rbSVv_09l3hk9Q-t.jpg"",""""";;;
"Thu Dec 07 19:16:19 +0000 2023,""1732841487770263856"",""Udah pada siap buat datang ke Pesta Rakyat Ganjar-Mahfud yang ada di Karawang ?   Sebelum itu  yuk catat tanggal registrasinya dan membawa persyaratan yakni KTP atau Kartu Tanda Pelajar yang nanti ditukarkan untuk mendapat Kupon Doorprize dan Kaos Spesial dari Pesta Rakyat… https://t.co/7g29sDw733"",""2"",""6"",""10"",""64"",""in"",""1230994530083565568"",""1732841487770263856"",""sahabatganjar"",""https://twitter.com/sahabatganjar/status/1732841487770263856"",""https://pbs.twimg.com/media/GAxKJGHaIAAZjpz.jpg"",""""";;;
"Sun Dec 10 10:46:19 +0000 2023,""1733800304834216401"",""Gue salfok sama tulisan yg ada di kaos Ketua BEM KM UGM!   Beginilah kondisi negara saat ini dihadapan anak muda yg kritis.   Mereka akan berontak ketika mereka bersusah payah menaikkan integritasnya di satu sisi ""anak muda penguasa"" malah menghalalkan cara untuk berkuasa. 😭 https://t.co/Fraa1LIepv"",""5"",""30"",""128"",""469"",""in"",""1128649413633560577"",""1733800304834216401"",""HusinShihab"",""https://twitter.com/HusinShihab/status/1733800304834216401"",""https://pbs.twimg.com/media/GA-yIRQaEAAqasG.jpg"",""Jakarta Selatan, DKI Jakarta""";;;
"Sun Dec 10 06:47:37 +0000 2023,""1733740232330424463"",""ngopi pake kaos band https://t.co/xpTzexLBZI"",""2"",""0"",""4"",""6"",""in"",""884452818727325696"",""1733740232330424463"",""MichelinPermad2"",""https://twitter.com/MichelinPermad2/status/1733740232330424463"",""https://pbs.twimg.com/media/GA97jKtaQAAoyPN.jpg"",""Malang""";;;
"Thu Dec 07 12:27:42 +0000 2023,""1732738652906914058"",""@handokotjung ""You complete me"" - Standar - Forgettable - Terlalu bule  ""You're the bala gendir tosblong to my tokecang"" - Sunda banget - Jelas pacaran sejak kecil - Menunjukkan kesetiaan soalnya kaos kaki ga ganti"",""12"",""5"",""29"",""101"",""in"",""712256546210615296"",""1732735025463153140"",""asyiqmln"",""https://twitter.com/asyiqmln/status/1732738652906914058"","""",""jowo""";;;
"Mon Dec 11 05:35:49 +0000 2023,""1734084549616009446"",""Hal menarik  paslon No 2 kampanye di Sentul  Bogor tgl 10 Desember menghadirkan ribuan org. Setiap org yg hadir dibagikan uang tunai 200.000  kaos  topi  jaket  2 liter bensin isi gratis  dan nasi box. Kira2 berapa juta dan dari uangnya ya?"",""16"",""121"",""112"",""514"",""in"",""1308817261684092929"",""1734084549616009446"",""kevynsaverio"",""https://twitter.com/kevynsaverio/status/1734084549616009446"","""",""Bogor Barat, Indonesia""";;;
"Thu Dec 14 14:33:16 +0000 2023,""1735306967613386764"",""Thread beberapa hape dibawah 2 juta dan udah bagus https://t.co/vn2SO0du5g"",""0"",""1"",""3"",""13"",""in"",""1343727709"",""1735306967613386764"",""BearHugKaos"",""https://twitter.com/BearHugKaos/status/1735306967613386764"",""https://pbs.twimg.com/media/GBUMfbYaYAAPUEk.jpg"",""Yogyakarta - Banyuwangi""";;;
"Fri Dec 08 10:37:16 +0000 2023,""1733073249519726788"",""Taeyong pake kaos lengen pendek.. https://t.co/llFlx7s2ca"",""13"",""1"",""165"",""665"",""in"",""1359127897903009793"",""1733073249519726788"",""tytiwaytr"",""https://twitter.com/tytiwaytr/status/1733073249519726788"",""https://pbs.twimg.com/media/GA0c7okagAAyhC_.jpg"",""𝖼𝗁𝗂𝗅𝗓""";;;
"Wed Dec 06 16:01:53 +0000 2023,""1732430168281760207"",""@tvOneNews Beliau lagi sibuk latihan game bola krn ada event internasional  terus latihan lempar kaos  setelah itu sama teman2 main kereta wara wiri..Jadi harap maklum yah kalo ngak bisa hadir. 😅😛😅😛 https://t.co/i3obaCsPJc"",""3"",""7"",""11"",""65"",""in"",""1685924999482523648"",""1732400410739257822"",""ArjayaDirja"",""https://twitter.com/ArjayaDirja/status/1732430168281760207"",""https://pbs.twimg.com/ext_tw_video_thumb/1732430078934691840/pu/img/tISqYKfM4tEymH6y.jpg"",""""";;;
"Mon Dec 11 13:47:53 +0000 2023,""1734208384415760624"",""Zb! Hanbin sebenernya mau ngasih kado ddungjjungie versi warna hitam  tapi dia ngak bisa menemukan warna itu  akhirnya dikasihlah ddungjjungie versi kaos 🤣 https://t.co/vrPJwXI2Dy"",""66"",""32"",""125"",""1193"",""in"",""3166764871"",""1734208384415760624"",""zb1area"",""https://twitter.com/zb1area/status/1734208384415760624"",""https://pbs.twimg.com/media/GBElVXMbwAA5DLV.jpg"",""RULES:""";;;
"Tue Dec 12 09:01:00 +0000 2023,""1734498577131675848"",""Manis betul yg kaos putih 🥰 https://t.co/Nb9JAhX8RS"",""0"",""3"",""6"",""105"",""in"",""1393969545388331012"",""1734498577131675848"",""Thatatata123"",""https://twitter.com/Thatatata123/status/1734498577131675848"",""https://pbs.twimg.com/ext_tw_video_thumb/1734498560371236864/pu/img/2Lj6cr4Ipd_O8wyP.jpg"",""""";;;
"Sun Dec 10 04:54:51 +0000 2023,""1733711855854727191"",""Tidak sedikit relawan dan simpatisan yang memperbanyak baik berupa baju kaos dan baliho dengan biaya sendiri. Jangan sinting dengan menuduh relawan Anies dibayar. https://t.co/45oijNQoMt"",""2"",""2"",""40"",""80"",""in"",""121425273"",""1733711855854727191"",""JamalBoegis"",""https://twitter.com/JamalBoegis/status/1733711855854727191"",""https://pbs.twimg.com/media/GA9hveBagAAKsyW.jpg"",""Jakarta Pusat, DKI Jakarta""";;;
"Fri Dec 08 16:05:51 +0000 2023,""1733155943180034424"",""Gua baru sadar bisepnya Tawan gede banget. Emang bener2 ya pesona cowok kaos kutang bikin mlenyot pisan. 😭😭😭😭💙  https://t.co/9rQkHBuK1k"",""1"",""1"",""10"",""75"",""in"",""1296251247574413315"",""1733155943180034424"",""KittyPoom_"",""https://twitter.com/KittyPoom_/status/1733155943180034424"",""https://pbs.twimg.com/amplify_video_thumb/1733086634084810752/img/l5fgNXxRPKicGoDF.jpg"",""Planet Polca""";;;
"Wed Dec 13 12:59:55 +0000 2023,""1734921087681749273"",""Kaos  makanan dan amplopnya diambil .... pilihan tetep ANIES... 🤣🤣🤣 https://t.co/bAZZ0WOCG3"",""1"",""1"",""9"",""29"",""in"",""775136653"",""1734921087681749273"",""hends08"",""https://twitter.com/hends08/status/1734921087681749273"",""https://pbs.twimg.com/ext_tw_video_thumb/1734921045809987584/pu/img/E9eTnU6PpZ60w9Oo.jpg"",""""";;;
"Sun Dec 10 02:54:17 +0000 2023,""1733681512900624420"",""Masih ingatkah model kaos dalam putih yang muncul saat acara to do txt ? Kini sudah beranjak dewasa  penampilannya tidak berubah https://t.co/heJmipxLhr"",""4"",""3"",""91"",""463"",""in"",""1193911817996603393"",""1733681512900624420"",""tyunware"",""https://twitter.com/tyunware/status/1733681512900624420"",""https://pbs.twimg.com/media/GA9GH-GasAA6U39.jpg"",""N̶e̶v̶e̶r̶l̶a̶n̶d̶ • '(100-1)""";;;
"Mon Dec 11 02:19:10 +0000 2023,""1734035063468331389"",""Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud pada masyarakat Yogyakarta &amp"; ikut nimbrung barisan pengamen di Malioboro.  Ditanya perihal jadwal safari Ganjar &amp;" Presiden Jokowi yg bersamaan  Yenny menyampaikan tanggapan singkat yg positif  bahwa hanya Ganjar lah penerus Jokowi. https://t.co/fgjzc9i9lU"",""0"",""1"",""32"",""70"",""in"",""87632140"",""1734035063468331389"",""wil_ws_"",""https://twitter.com/wil_ws_/status/1734035063468331389"",""https://pbs.twimg.com/ext_tw_video_thumb/1734034949177819136/pu/img/6xdyXfpYfSZMT76H.jpg"",""Indonesia""";
"Sun Dec 10 09:10:43 +0000 2023,""1733776246792970457"",""Mbak Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud kepada masyarakat Yogyakarta dan ikut nimbrung barisan pengamen di Malioboro.  Ketika ditanya tentang jadwal safari Ganjar dan Presiden Jokowi yang sama  Yenny menyampaikan tanggapan singkat nan positifnya bahwa hanya Ganjar… https://t.co/HpjrX8jLa8"",""2"",""3"",""40"",""120"",""in"",""2650421658"",""1733776246792970457"",""NgkongRoses"",""https://twitter.com/NgkongRoses/status/1733776246792970457"",""https://pbs.twimg.com/ext_tw_video_thumb/1733776138286338048/pu/img/hc5DeW38L4a0bwy1.jpg"",""Di Hatimu! """;;;
"Sun Dec 10 05:59:20 +0000 2023,""1733728082635436312"",""konon akan menanyakan lima lagu ke orang orang yang memakai kaos band"",""2"",""2"",""23"",""159"",""in"",""1685553767352291329"",""1733728082635436312"",""calypsourz"",""https://twitter.com/calypsourz/status/1733728082635436312"","""",""she/her, 20+☆""";;;
"Tue Dec 12 07:37:02 +0000 2023,""1734477444785356925"",""Tolong Chenle sering-sering dikasi all black outfit ngepress body + leather jacket begini. Proporsi badannya bagus banget 😭  Soalnya dia sering sembunyiin bodynya yg bagus itu dibalik kaos oversize dan celana Aladin busuque 🥴 https://t.co/yLIYjkeHiY"",""7"",""5"",""79"",""252"",""in"",""1720610337731346432"",""1734477444785356925"",""myujigseuta"",""https://twitter.com/myujigseuta/status/1734477444785356925"",""https://pbs.twimg.com/ext_tw_video_thumb/1734431822853894144/pu/img/BWMNkxTbShXR3Iz3.jpg"",""selective""";;;
